cve_id,descripcion,fecha_publicacion,origen,number,title,state,url,description,labels,created_at,updated_at,closed_at,user,descripcion_limpia,etiqueta
,,,issue,3724.0,Support libxc 7.0.0,closed,https://github.com/cp2k/cp2k/issues/3724,"Trying to regression build 2024.3 rel against libxc 7.0.0, but run into some build issue. The error log is as below:


<details>
<summary>error build log</summary>

```
  Undefined symbols for architecture arm64:
    ""___xc_f03_lib_m_MOD_xc_f03_func_end"", referenced from:
        ___xc_libxc_MOD_libxc_lsd_eval in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lsd_info in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_info in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_add_sections in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_get_reference_length in xc_libxc.F.o
        ___xc_libxc_wrap_MOD_xc_libxc_wrap_needs_laplace in xc_libxc_wrap.F.o
        ...
    ""___xc_f03_lib_m_MOD_xc_f03_func_get_info"", referenced from:
        ___xc_libxc_MOD_libxc_lsd_eval in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lsd_info in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_info in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_add_sections in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_get_reference_length in xc_libxc.F.o
        ___xc_libxc_wrap_MOD_xc_libxc_wrap_needs_laplace in xc_libxc_wrap.F.o
        ...
    ""___xc_f03_lib_m_MOD_xc_f03_func_info_get_ext_params_default_value"", referenced from:
        ___xc_libxc_MOD_libxc_add_sections in xc_libxc.F.o
    ""___xc_f03_lib_m_MOD_xc_f03_func_info_get_ext_params_description"", referenced from:
        ___xc_libxc_MOD_libxc_add_sections in xc_libxc.F.o
        ___xc_libxc_wrap_MOD_xc_libxc_wrap_info_refs in xc_libxc_wrap.F.o
        ___xc_libxc_wrap_MOD_xc_libxc_get_reference_length in xc_libxc_wrap.F.o
        ___xc_libxc_wrap_MOD_xc_libxc_get_reference_length in xc_libxc_wrap.F.o
        ___xc_libxc_wrap_MOD_xc_libxc_get_reference_length in xc_libxc_wrap.F.o
        ___xc_libxc_wrap_MOD_xc_libxc_get_reference_length in xc_libxc_wrap.F.o
    ""___xc_f03_lib_m_MOD_xc_f03_func_info_get_ext_params_name"", referenced from:
        ___xc_libxc_MOD_libxc_add_sections in xc_libxc.F.o
        ___xc_libxc_wrap_MOD_xc_libxc_wrap_functional_set_params in xc_libxc_wrap.F.o
    ""___xc_f03_lib_m_MOD_xc_f03_func_info_get_family"", referenced from:
        ___xc_libxc_MOD_libxc_lsd_calc.constprop.0.isra.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval._omp_fn.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lsd_eval in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lsd_eval in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lsd_eval in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval in xc_libxc.F.o
        ...
    ""___xc_f03_lib_m_MOD_xc_f03_func_info_get_flags"", referenced from:
        ___xc_libxc_wrap_MOD_xc_libxc_wrap_functional_set_params in xc_libxc_wrap.F.o
        ___xc_libxc_wrap_MOD_xc_libxc_wrap_functional_set_params in xc_libxc_wrap.F.o
        ___xc_libxc_wrap_MOD_xc_libxc_wrap_needs_laplace in xc_libxc_wrap.F.o
        ___xc_libxc_wrap_MOD_xc_libxc_wrap_is_under_development in xc_libxc_wrap.F.o
    ""___xc_f03_lib_m_MOD_xc_f03_func_info_get_kind"", referenced from:
        ___xc_libxc_MOD_libxc_lsd_info in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_info in xc_libxc.F.o
    ""___xc_f03_lib_m_MOD_xc_f03_func_info_get_n_ext_params"", referenced from:
        ___xc_libxc_MOD_libxc_add_sections in xc_libxc.F.o
        ___xc_libxc_wrap_MOD_xc_libxc_wrap_functional_set_params in xc_libxc_wrap.F.o
        ___xc_libxc_wrap_MOD_xc_libxc_wrap_info_refs in xc_libxc_wrap.F.o
        ___xc_libxc_wrap_MOD_xc_libxc_get_reference_length in xc_libxc_wrap.F.o
        ___xc_libxc_MOD_libxc_lsd_calc.constprop.0.isra.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lsd_calc.constprop.0.isra.0 in xc_libxc.F.o
        ...
    ""___xc_f03_lib_m_MOD_xc_f03_mgga_exc"", referenced from:
        ___xc_libxc_MOD_libxc_lsd_calc.constprop.0.isra.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lsd_calc.constprop.0.isra.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lsd_calc.constprop.0.isra.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval._omp_fn.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval._omp_fn.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval._omp_fn.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval._omp_fn.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval._omp_fn.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval._omp_fn.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval._omp_fn.0 in xc_libxc.F.o
        ...
    ""___xc_f03_lib_m_MOD_xc_f03_mgga_exc_vxc"", referenced from:
        ___xc_libxc_MOD_libxc_lsd_calc.constprop.0.isra.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval._omp_fn.0 in xc_libxc.F.o
    ""___xc_f03_lib_m_MOD_xc_f03_mgga_exc_vxc_fxc"", referenced from:
        ___xc_libxc_MOD_libxc_lsd_calc.constprop.0.isra.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lsd_calc.constprop.0.isra.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval._omp_fn.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval._omp_fn.0 in xc_libxc.F.o
    ""___xc_f03_lib_m_MOD_xc_f03_mgga_vxc"", referenced from:
        ___xc_libxc_MOD_libxc_lsd_calc.constprop.0.isra.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lsd_calc.constprop.0.isra.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval._omp_fn.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval._omp_fn.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval._omp_fn.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval._omp_fn.0 in xc_libxc.F.o
    ""___xc_f03_lib_m_MOD_xc_f03_mgga_vxc_fxc"", referenced from:
        ___xc_libxc_MOD_libxc_lsd_calc.constprop.0.isra.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lsd_calc.constprop.0.isra.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval._omp_fn.0 in xc_libxc.F.o
        ___xc_libxc_MOD_libxc_lda_eval._omp_fn.0 in xc_libxc.F.o
  ld: symbol(s) not found for architecture arm64
  collect2: error: ld returned 1 exit status
```


</details>

full build log, https://github.com/Homebrew/homebrew-core/actions/runs/11337605254/job/31529529142?pr=194402
relates to Homebrew/homebrew-core#194402",[],2024-10-15T13:09:18Z,2025-01-01T12:13:23Z,2025-01-01T12:13:23Z,chenrui333,trying regression build rel libxc run build issue error log error build log undefined symbols architecture arm xcflibmmodxcffuncend referenced xclibxcmodlibxclsdeval xclibxcfo xclibxcmodlibxcldaeval xclibxcfo xclibxcmodlibxclsdinfo xclibxcfo xclibxcmodlibxcldainfo xclibxcfo xclibxcmodlibxcaddsections xclibxcfo xclibxcmodlibxcgetreferencelength xclibxcfo xclibxcwrapmodxclibxcwrapneedslaplace xclibxcwrapfo xcflibmmodxcffuncgetinfo referenced xclibxcmodlibxclsdeval xclibxcfo xclibxcmodlibxcldaeval xclibxcfo xclibxcmodlibxclsdinfo xclibxcfo xclibxcmodlibxcldainfo xclibxcfo xclibxcmodlibxcaddsections xclibxcfo xclibxcmodlibxcgetreferencelength xclibxcfo xclibxcwrapmodxclibxcwrapneedslaplace xclibxcwrapfo xcflibmmodxcffuncinfogetextparamsdefaultvalue referenced xclibxcmodlibxcaddsections xclibxcfo xcflibmmodxcffuncinfogetextparamsdescription referenced xclibxcmodlibxcaddsections xclibxcfo xclibxcwrapmodxclibxcwrapinforefs xclibxcwrapfo xclibxcwrapmodxclibxcgetreferencelength xclibxcwrapfo xclibxcwrapmodxclibxcgetreferencelength xclibxcwrapfo xclibxcwrapmodxclibxcgetreferencelength xclibxcwrapfo xclibxcwrapmodxclibxcgetreferencelength xclibxcwrapfo xcflibmmodxcffuncinfogetextparamsname referenced xclibxcmodlibxcaddsections xclibxcfo xclibxcwrapmodxclibxcwrapfunctionalsetparams xclibxcwrapfo xcflibmmodxcffuncinfogetfamily referenced xclibxcmodlibxclsdcalcconstpropisra xclibxcfo xclibxcmodlibxcldaevalompfn xclibxcfo xclibxcmodlibxclsdeval xclibxcfo xclibxcmodlibxclsdeval xclibxcfo xclibxcmodlibxclsdeval xclibxcfo xclibxcmodlibxcldaeval xclibxcfo xclibxcmodlibxcldaeval xclibxcfo xclibxcmodlibxcldaeval xclibxcfo xcflibmmodxcffuncinfogetflags referenced xclibxcwrapmodxclibxcwrapfunctionalsetparams xclibxcwrapfo xclibxcwrapmodxclibxcwrapfunctionalsetparams xclibxcwrapfo xclibxcwrapmodxclibxcwrapneedslaplace xclibxcwrapfo xclibxcwrapmodxclibxcwrapisunderdevelopment xclibxcwrapfo xcflibmmodxcffuncinfogetkind referenced xclibxcmodlibxclsdinfo xclibxcfo xclibxcmodlibxcldainfo xclibxcfo xcflibmmodxcffuncinfogetnextparams referenced xclibxcmodlibxcaddsections xclibxcfo xclibxcwrapmodxclibxcwrapfunctionalsetparams xclibxcwrapfo xclibxcwrapmodxclibxcwrapinforefs xclibxcwrapfo xclibxcwrapmodxclibxcgetreferencelength xclibxcwrapfo xclibxcmodlibxclsdcalcconstpropisra xclibxcfo xclibxcmodlibxclsdcalcconstpropisra xclibxcfo xcflibmmodxcfmggaexc referenced xclibxcmodlibxclsdcalcconstpropisra xclibxcfo xclibxcmodlibxclsdcalcconstpropisra xclibxcfo xclibxcmodlibxclsdcalcconstpropisra xclibxcfo xclibxcmodlibxcldaevalompfn xclibxcfo xclibxcmodlibxcldaevalompfn xclibxcfo xclibxcmodlibxcldaevalompfn xclibxcfo xclibxcmodlibxcldaevalompfn xclibxcfo xclibxcmodlibxcldaevalompfn xclibxcfo xclibxcmodlibxcldaevalompfn xclibxcfo xclibxcmodlibxcldaevalompfn xclibxcfo xcflibmmodxcfmggaexcvxc referenced xclibxcmodlibxclsdcalcconstpropisra xclibxcfo xclibxcmodlibxcldaevalompfn xclibxcfo xcflibmmodxcfmggaexcvxcfxc referenced xclibxcmodlibxclsdcalcconstpropisra xclibxcfo xclibxcmodlibxclsdcalcconstpropisra xclibxcfo xclibxcmodlibxcldaevalompfn xclibxcfo xclibxcmodlibxcldaevalompfn xclibxcfo xcflibmmodxcfmggavxc referenced xclibxcmodlibxclsdcalcconstpropisra xclibxcfo xclibxcmodlibxclsdcalcconstpropisra xclibxcfo xclibxcmodlibxcldaevalompfn xclibxcfo xclibxcmodlibxcldaevalompfn xclibxcfo xclibxcmodlibxcldaevalompfn xclibxcfo xclibxcmodlibxcldaevalompfn xclibxcfo xcflibmmodxcfmggavxcfxc referenced xclibxcmodlibxclsdcalcconstpropisra xclibxcfo xclibxcmodlibxclsdcalcconstpropisra xclibxcfo xclibxcmodlibxcldaevalompfn xclibxcfo xclibxcmodlibxcldaevalompfn xclibxcfo ld symbols found architecture arm collect error ld returned exit status full build log relates homebrewhomebrewcore,0
,,,issue,3723.0,Automatic basis set creation not compatible with complicated basis sets,closed,https://github.com/cp2k/cp2k/issues/3723,"If RI-basis sets are optimized (using `AUTO_BASIS RI_AUX`) and the primary basis set contains of several basis sets for a given kind (for instance DZ basis set and a seperate set of diffuse functions), then the second basis set is omitted. The workaround is to merge both basis sets into a single one.",[],2024-10-14T11:01:26Z,2024-10-14T11:40:54Z,2024-10-14T11:40:54Z,fstein93,ribasis sets optimized using autobasis riaux primary basis set contains several basis sets given kind instance dz basis set seperate set diffuse functions second basis set omitted workaround merge basis sets single one,0
,,,issue,3722.0,CMake should not check for libxcf90 since only libxcf03 is used.,closed,https://github.com/cp2k/cp2k/pull/3722,"Although CP2K is correctly only using the interface provided by libxcf03, for some reason the CMake code tries to find libxcf90 and wants to link it in as well. This makes no sense, since libxcf90 and libxcf03 are different beasts, moreover, libxcf90 has been dropped in libxc 7.0.0.

This patch is necessary to build cp2k against up-to-date releases of Libxc.",[],2024-10-12T18:04:17Z,2024-10-13T11:39:44Z,2024-10-13T11:39:44Z,susilehtola,although cpk correctly using interface provided libxcf reason cmake code tries find libxcf wants link well makes sense since libxcf libxcf different beasts moreover libxcf dropped libxc patch necessary build cpk uptodate releases libxc,0
,,,issue,3721.0,Framework to calculate response forces for external energy expressions based on KS orbitals,closed,https://github.com/cp2k/cp2k/pull/3721,,[],2024-10-11T14:45:42Z,2024-10-14T07:33:58Z,2024-10-14T07:33:58Z,juerghutter,,0
,,,issue,3720.0,RTBSE : Documentation update,closed,https://github.com/cp2k/cp2k/pull/3720,"Expanded the documentation a little bit, mainly by including example outputs. Also harmonized the text with the review article that is in preparation.

Finally, added units.md into .gitignore - since units.md is generated, I assume it should be ignored?",[],2024-10-10T14:51:56Z,2024-10-11T08:59:44Z,2024-10-11T08:59:44Z,StepanMarek,expanded documentation little bit mainly including example outputs also harmonized text review article preparation finally added unitsmd gitignore since unitsmd generated assume ignored,0
,,,issue,3719.0,Fix the installation dependencies for the pugixml library (#3693),closed,https://github.com/cp2k/cp2k/pull/3719,,[],2024-10-10T11:53:10Z,2024-10-10T13:39:28Z,2024-10-10T13:39:28Z,mkrack,,0
,,,issue,3718.0,Requested to use plumed for metadynamics，but cp2k was not compiled with plumed support,closed,https://github.com/cp2k/cp2k/issues/3718,"I compiled cp2k with: . /install_cp2k_toolchain.sh --with-plumed=install -j 48. Also made sure to download plumed-2.9.0, but it gives an error when running cp2k: requested to use plumed for metadynamics, but cp2k was not compiles with plumed support. May I ask why this error occurs?
![1728548672004](https://github.com/user-attachments/assets/e2045ad3-7f9c-401c-b5a8-366da9bcdec4)
",[],2024-10-10T08:29:09Z,2024-11-27T11:27:43Z,2024-11-27T11:27:43Z,sfmnewbie,compiled cpk installcpktoolchainsh withplumedinstall j also made sure download plumed gives error running cpk requested use plumed metadynamics cpk compiles plumed support may ask error occurs,0
,,,issue,3717.0,CPABORT if spline interpolators are used,open,https://github.com/cp2k/cp2k/issues/3717,"The transition between realspace and PW grids is by default done with FFTs (compare https://manual.cp2k.org/trunk/CP2K_INPUT/FORCE_EVAL/DFT/MGRID/INTERPOLATOR.html#CP2K_INPUT.FORCE_EVAL.DFT.MGRID.INTERPOLATOR.KIND). If I switch to the SPLINE3 interpolator, CP2K aborts at line 1037 in pw/pw_spline_utils.F (issues with bounds) whereas the interpolator SPLINE3_NOPBC aborts at line 214 in pw_env/rs_pw_interface.F (not implemented).
The regtests do not cover any of these two cases. I am currently tracking down the SPLINE3 case and the bug is present at least since version 9.1.",['bug'],2024-10-10T07:34:40Z,2024-11-27T11:28:10Z,,fstein93,transition realspace pw grids default done ffts compare switch spline interpolator cpk aborts line pwpwsplineutilsf issues bounds whereas interpolator splinenopbc aborts line pwenvrspwinterfacef implemented regtests cover two cases currently tracking spline case bug present least since version,0
,,,issue,3716.0,CP2K+SMEAGOL interface for electron transport with non-equilibrium Green’s functions,closed,https://github.com/cp2k/cp2k/pull/3716,"A new interface between CP2K and the non-equilibrium Green’s functions (NEGF) code SMEAGOL, as recently published in the Journal of Chemical Theory and Computation.

The SMEAGOL code can be downloaded by contacting Dr. Clotilde Cucinotta at cucinotta@imperial.ac.uk or Prof. Stefano Sanvito at sanvitos@tcd.ie.

Ahart, C. S., Chulkov, S. K. & Cucinotta, C. S. Enabling Ab-Initio Molecular Dynamics under Bias: The CP2K+SMEAGOL Interface for Integrating Density Functional Theory and Non-Equilibrium Green Functions. J. Chem. Theory Comput. 2024. 



",[],2024-10-10T07:33:36Z,2024-10-21T09:08:02Z,2024-10-21T09:05:08Z,chrisahart,new interface cpk nonequilibrium greens functions negf code smeagol recently published journal chemical theory computation smeagol code downloaded contacting dr clotilde cucinotta cucinottaimperialacuk prof stefano sanvito sanvitostcdie ahart c chulkov k cucinotta c enabling abinitio molecular dynamics bias cpksmeagol interface integrating density functional theory nonequilibrium green functions j chem theory comput,0
,,,issue,3715.0,Torch: Use ALLOCATABLEs to prevent passing a temporary array,closed,https://github.com/cp2k/cp2k/pull/3715,,[],2024-10-09T21:44:10Z,2024-10-09T22:30:05Z,2024-10-09T22:30:05Z,oschuett,,0
,,,issue,3714.0,Update arch files,closed,https://github.com/cp2k/cp2k/pull/3714,,[],2024-10-09T15:13:53Z,2024-10-09T15:44:41Z,2024-10-09T15:44:40Z,mkrack,,0
,,,issue,3713.0,Rely on F2008 when calculating Bessel functions of 2nd kind,closed,https://github.com/cp2k/cp2k/pull/3713,- Removed bessk0 and bessk1 as well as related helper functions.,[],2024-10-09T13:07:32Z,2025-01-16T08:13:34Z,2024-10-09T14:31:22Z,hfp,removed bessk bessk well related helper functions,0
,,,issue,3712.0,MO Eigenvalues/Kpoints,open,https://github.com/cp2k/cp2k/issues/3712,"When doing a DFT calculation with kpoint mesh the Eigenvalues of the MOs (and thus the band gap) are not properly written to the Eigenvalue file (cp2k 2024.1). All kpoints are listed in the cp2k output file as being part of the mesh but then they do not appear in the Eigenvalue files (Symmetry is turned of so that should not be the reason - also the Gamma point is usually affected). I am not sure if this problem then also translates to the density of states. 

  &MO
   EIGENVALUES
    FILENAME eigenvalues_kpoints
    ADD_LAST NUMERIC
 &END MO
",[],2024-10-09T12:07:05Z,2024-10-09T12:10:55Z,,heuchner,dft calculation kpoint mesh eigenvalues mos thus band gap properly written eigenvalue file cpk kpoints listed cpk output file part mesh appear eigenvalue files symmetry turned reason also gamma point usually affected sure problem also translates density states mo eigenvalues filename eigenvalueskpoints addlast numeric end mo,0
,,,issue,3711.0,Fix segmentation fault when performing CDFT-MD with many constraints,closed,https://github.com/cp2k/cp2k/pull/3711,"Fix for segmentation fault when performing CDFT-MD with many constraints, as reported by Leili Rassouli on the CP2K Google Groups
https://groups.google.com/g/cp2k/c/jaQdteFzSDc/m/trqpsgv9CQAJ",[],2024-10-09T08:06:44Z,2024-10-10T11:44:06Z,2024-10-10T11:44:05Z,chrisahart,fix segmentation fault performing cdftmd many constraints reported leili rassouli cpk google groups,0
,,,issue,3710.0,Use libxsmm_diff to implement array_eq_i,closed,https://github.com/cp2k/cp2k/pull/3710,"- Removed duplicated array_eq_i.
- Make use of libxsmm_diff.",[],2024-10-08T18:50:02Z,2025-01-16T08:13:37Z,2024-10-09T08:54:53Z,hfp,removed duplicated arrayeqi make use libxsmmdiff,0
,,,issue,3709.0,Decreasing the computational load of h2_ft.inp,closed,https://github.com/cp2k/cp2k/pull/3709,"As requested by @oschuett, reduced the computational demand of h2_ft.inp test for RTBSE. This should still give reproducible results - tested on notebook and noctua node - while being similarly fast as the other tests of RTBSE.",[],2024-10-07T10:00:12Z,2024-10-07T11:04:46Z,2024-10-07T11:04:46Z,StepanMarek,requested oschuett reduced computational demand hftinp test rtbse still give reproducible results tested notebook noctua node similarly fast tests rtbse,0
,,,issue,3708.0,Speedup some slow tests,closed,https://github.com/cp2k/cp2k/pull/3708,,[],2024-10-06T14:05:39Z,2024-10-06T14:46:23Z,2024-10-06T14:46:23Z,oschuett,,0
,,,issue,3707.0,DBM: fixed potential overflow in FLOPS calculation,closed,https://github.com/cp2k/cp2k/pull/3707,,[],2024-10-02T12:19:48Z,2024-10-02T15:45:23Z,2024-10-02T15:45:23Z,hfp,,0
,,,issue,3706.0,Add asserts after malloc and realloc in DBM and grid code,closed,https://github.com/cp2k/cp2k/pull/3706,This will cleanly catch any out-of-memory errors instead of leading to  confusing seg-faults down the line.,[],2024-10-02T12:03:12Z,2024-10-02T14:39:48Z,2024-10-02T14:39:48Z,oschuett,cleanly catch outofmemory errors instead leading confusing segfaults line,0
,,,issue,3705.0,compile CP2K v2024.3 using the toolchain,closed,https://github.com/cp2k/cp2k/issues/3705,"I tried to compile CP2K v2024.3 using the toolchain, and my command was: ./install_cp2k_toolchain.sh -j 16 --no-check-certificate --with-cmake=system --with-plumed=install --with-intel-classic=yes --with-mkl=system. I specified the math library as MKL, but the toolchain still downloaded OpenBLAS. Is this a bug in the toolchain?",[],2024-09-30T12:52:56Z,2024-09-30T13:17:48Z,2024-09-30T13:17:48Z,OTTHao,tried compile cpk v using toolchain command installcpktoolchainsh j nocheckcertificate withcmakesystem withplumedinstall withintelclassicyes withmklsystem specified math library mkl toolchain still downloaded openblas bug toolchain,0
,,,issue,3704.0,Tests: Use average duration as criterion for slow tests,closed,https://github.com/cp2k/cp2k/pull/3704,,[],2024-09-29T16:16:03Z,2024-09-29T21:32:02Z,2024-09-29T21:32:02Z,oschuett,,0
,,,issue,3703.0,Tests: Re-run tests concurrently,closed,https://github.com/cp2k/cp2k/pull/3703,,[],2024-09-29T09:58:48Z,2024-09-29T14:26:49Z,2024-09-29T14:26:49Z,oschuett,,0
,,,issue,3702.0,Tests: Fix bug in rerun/suppression logic,closed,https://github.com/cp2k/cp2k/pull/3702,,[],2024-09-27T16:15:04Z,2024-09-27T17:27:31Z,2024-09-27T17:27:31Z,oschuett,,0
,,,issue,3701.0,Add check for OpenMPI 5 (fix for #3700),closed,https://github.com/cp2k/cp2k/pull/3701,,[],2024-09-27T08:35:13Z,2024-09-27T11:31:18Z,2024-09-27T11:31:18Z,mkrack,,0
,,,issue,3700.0,Toolchain Script - Parsing OpenMPI option changes needed,closed,https://github.com/cp2k/cp2k/issues/3700,"Line 333
``` 
elif (mpiexec --version 2>&1 | grep -s -q ""OpenRTE""); then
    echo ""MPI is detected and it appears to be OpenMPI""
    export MPI_MODE=""openmpi""
```
Version 5 of OpenMPI gives
```
mpiexec (Open MPI) 5.0.5
```
Otherwise defaulted to MPICH during installation
",[],2024-09-27T04:32:08Z,2024-11-27T11:31:32Z,2024-11-27T11:31:32Z,jylim-4723,line elif mpiexec version grep q openrte echo mpi detected appears openmpi export mpimodeopenmpi version openmpi gives mpiexec open mpi otherwise defaulted mpich installation,0
,,,issue,3699.0,Introduced CPVERSION_CHECK macro,closed,https://github.com/cp2k/cp2k/pull/3699,"See https://github.com/cp2k/cp2k/pull/3698#issuecomment-2376703705:
- Adjusted uses of plain CPVERSION accordingly.
- Introduced FTN_NO_DEFAULT_INIT workaround.",[],2024-09-26T18:46:39Z,2025-01-16T08:13:40Z,2024-09-27T18:25:54Z,hfp,see adjusted uses plain cpversion accordingly introduced ftnnodefaultinit workaround,0
